text,label
这里的教育规划显示未来三年内将增设两所小学。,1
这种水果的保存时间在常温下约为 3 到 5 天。,1
请在确保电源已经完全切断后方可进行零部件的更换。,1
这种墙纸的宽度为 0.53 米，一卷的总长度为 10 米。,1
这款 App 的消息推送通知可以在手机的系统设置中调整。,1
该型号的电视机带有自动光感功能，可调节背光强度。,1
这种面料在进行大批量生产前需要进行色差对比实验。,1
这里的平均海拔导致大气的含氧量略低于平原地区。,1
这种物流托盘的动态载荷最大为 1.5 吨，静载为 4 吨。,1
请确认您的支付账户内是否有足够的余额支付此笔款项。,1
这种植物在花谢之后需要剪掉残花以减少养分消耗。,1
这里的办事大厅在周六上午九点至十二点正常营业。,1
这种吊扇的安装高度要求扇叶距离地面不低于 2.3 米。,1
请问该云办公系统是否支持跨平台的实时语音沟通？,1
这种材料在液氢温度下的导热特性已经过专业测定。,1
这里的交通一卡通支持在全市 200 余条公交线路使用。,1
这种复合调味品在开启后建议在 30 天内食用完毕。,1
这种搜索算法在处理非结构化数据时表现出较高的效率。,1
请在订单管理页面查询您包裹的具体发货时间和运单号。,1
这款双肩包内部设有加厚的平板电脑专用保护夹层。,1
这种果核中的脂肪酸成分可以通过物理冷压工艺提取。,1
这里的电梯维保单位每 15 天会对电梯进行一次例行检查。,1
这种支付通道采用了端到端的 SSL 加密传输技术。,1
请确认您的操作终端已经开启了低功耗蓝牙搜索功能。,1
这种面料的物理收缩率测试结果为：经向 1%，纬向 1%。,1
这里的政务大厅在午休时段会保留两个值班窗口办理。,1
这种材料的热膨胀系数与温度的变化曲线已在图中标注。,1
请问该报价是否已经包含了商品在运输过程中的保价费？,1
这种糖果在存放时应避免高温环境，存放在阴凉处。,1
这里的气象卫星云图每半小时自动更新一次实时覆盖情况。,1
这种防腐漆适用于埋地钢质管道的外部防护和防潮处理。,1
请在申报表单中准确填写您的个人社保缴纳账号。,1
这款产品的组装视频教程可以通过扫描包装二维码获取。,1
这种面料在经向上的密度为每平方厘米 60 根纱线。,1
这里的公租房源分配结果将于下个月在官网公示。,1
这种自吸泵的进水口直径为 50 毫米，需配合软管。,1
请告知我您的售后申请单号，以便技术人员进行排期。,1
这种保温材料的热阻值已经过实验室实测并出具报告。,1
这里的大部分超市在周二和周五会推出特定生鲜促销。,1
这种洁面乳的 PH 值约为 5.5，属于弱酸性配方。,1
请问这款产品是否有配套的平板电脑版操作软件？,1
这种油墨的粘度会随着稀释剂的比例增加而迅速降低。,1
这里的平均月租金水平在去年底出现了一定幅度的回落。,1
这种高耐候性涂层的固化时间受空气湿度影响明显。,1
请在点击提交前再次确认您所选择的套餐规格和金额。,1
这种果实的横截面可见五角星状的种子分布规律。,1
这款软件支持导入 OBJ 和 STL 格式的三维建模文件。,1
该型号的空调在待机状态下的功耗约为 0.5 瓦特。,1
这种面料具有良好的抗静电性能，适合在干燥环境穿着。,1
请告知我该项目的具体参数要求和最终交付时间节点。,1
这里的办事大厅支持凭电子身份证办理 80% 的常规业务。,1
这种颜料在使用前需要添加专用固化剂并按比例调匀。,1
这款键盘的按键寿命经过测试可达 5000 万次触发。,1
这种纸张的 PH 值为中性，符合长期保存的档案要求。,1
请问该型号的毛重是多少克？是否包含彩盒包装？,1
这种算法的分类精度很大程度上取决于特征提取的深度。,1
这里的居委会负责处理社区内的绿化养护和日常报修。,1
这种材料在常温下的抗压强度已经记录在出厂参数中。,1
请在订单支付后的 24 小时内留意您的注册邮箱动态。,1
这款背包的肩带采用了人体工学设计，宽度为 8 厘米。,1
这种果汁饮料的酸度测试结果显示其符合行业标准。,1
这里的供暖费用是按采暖季进行结算，支持微信支付。,1
这种支付方式需要手机支持近场通信技术并完成实名。,1
请确认您的身份信息已经与银行后台数据同步完成。,1
这种面料在受到挤压后能够迅速恢复到其原有的形状。,1
这里的政务大厅在早晨八点半开始发放当天的预约号。,1
这种材料的疲劳强度测试已按照国家标准方案执行。,1
请问该商品是否随箱附赠了防尘罩和基本的说明画册？,1
这种食品在加热时需注意观察微波炉内的运行状态。,1
这里的路况信息由交通电台和地图软件同步更新。,1
这种漆膜在完全干透后会呈现出哑光的表面纹理效果。,1
请在表格的相应位置加盖您的单位公章或私人签章。,1
这种材质的体积热膨胀系数在实验报告中已有体现。,1
这里的公共图书馆提供凭读者证进行免费数字阅读。,1
这种面料的纬向张力设计已考虑到了日常穿着的延展。,1
请告知我您的具体开票信息以及电子票据的投递方式。,1
这种材料具备良好的抗磁干扰性能，厚度为 1 毫米。,1
这里的学位分配比例是根据区域生源密度动态计算。,1
这种护肤品包含了维生素 E 成分，且不含化学防腐剂。,1
请问这款电视机是否配备了内置的蓝牙 5.0 接收芯片？,1
这种颜料在干透后的色彩稳定性符合户外使用要求。,1
这里的办事窗口目前可以办理房屋租赁备案和登记。,1
这种面料的纬向张力在多次实验中保持在恒定范围。,1
请在操作过程中注意保持周边的卫生环境整洁。,1
这种纸张具有较好的书写墨水均匀吸收性能。,1
这款软件支持在多个移动终端之间实现无缝数据迁移。,1
该型号的冰箱设有专门的保鲜区和独立的水分调节阀。,1
这种布料在缝制时需注意纹路的对应和针迹的均匀。,1
这里的平均海拔大约为 800 米，气候属于温带季风区。,1
这种包装容器采用了加厚的高密度聚乙烯吹塑工艺。,1
请确认您的银行卡目前处于激活状态且限额设置合理。,1
这种植物在夏季生长期需要保持土壤的基本湿润。,1
这里的政府服务中心设有自助一体机办理社保业务。,1
这种灯光亮度的调节主要是通过可控硅调压实现的。,1
请问该系统是否支持数据库的增量备份和全量备份？,1
这种材料的洛氏硬度标注在每个产品的合格证背面。,1
这里的公交线路在非高峰期的运行班次为 15 分钟一班。,1
这种食品包装袋配有可多次封合的塑料密封拉链。,1
这种算法的运行效率主要受限于当前内存的数据带宽。,1
请在提交订单前再次核对您的手机号码和收货人姓名。,1
这款手机采用了三颗不同焦段的镜头组成的摄影模组。,1
这种水果的含水量实测约为 87%，果核较小且坚硬。,1
这里的写字楼电梯在深夜时段仅保留一台运行。,1
这种支付通道采用了非对称加密技术保证数据传输安全。,1
请确认您的定位服务权限已经针对此 App 正确开启。,1
这种布料在初次水洗后可能会产生微小的浮毛脱落。,1
这里的行政大厅设有专门的退役军人安置咨询窗口。,1
这种材料的阻燃等级经测试符合国家建筑防火标准。,1
请问该报价是否已经包含了未来一年的技术支持？,1
这种食品在运输过程中需要保存在避光阴凉环境下。,1
这里的气象站每隔五分钟就会上传一次风向和风力。,1
这种涂料的初次干燥时间大约在 45 分钟左右。,1
请在填写表格时确保没有使用修正液进行大面积修改。,1
这款产品的详细生产批次码印在瓶底的正中心位置。,1
这种面料的拉伸回弹性能实测已达到了行业优等水平。,1
这里的公积金提取申请可以在手机端 App 实时查看进度。,1
这种水泵的运行转速通过外接的变频控制器调节。,1
请告知我您的准确订单编号以便我后台进行跟踪。,1
这种材料的导热性随环境压力的增加而略有提升。,1
这里的大部分超市在周二和周四会进行价格更新。,1
这种润发乳不含人工香料和色素，属于温和配方。,1
刚用不到两天就死机，重启也没用，质量太差了。,0
快递包装拆开时盒子全是瘪的，里面的东西都漏出来了。,0
售后电话永远打不通，打通了也是推脱，太不负责任。,0
衣服实物颜色跟图片差了十万八千里，完全是骗人的。,0
宣传说是真皮，结果一股廉价塑料味，赤裸裸的虚假宣传。,0
这物流速度也是绝了，同城快递发了五天还没到。,0
屏显有明显的黑点，居然还敢说是质检合格的产品。,0
这种服务态度真的活久见，问个问题像欠他钱一样。,0
简直就是工业垃圾，用一次就断了，退货还要我出自付运费。,0
软件更新后卡得没法用，以前的功能全没了，差评！,0
还没开始用就发现外壳有划痕，肯定是别人退回来的二手货。,0
电池续航严重缩水，说好能用一天，结果两小时就没电。,0
味道特别刺鼻，熏得人头晕，怀疑甲醛严重超标。,0
所谓的赠品根本没发，联系客服还死不承认，真恶心。,0
这种价位做出这种地摊货的品质，商家良心不会痛吗？,0
自动断电功能根本就是摆设，差点把家里电线烧短路。,0
尺寸偏差大得离谱，完全对不上，根本没法安装。,0
申请退款拖了半个月还没动静，这就是大平台的效率？,0
螺丝孔位根本不对，设计的人是不是脑子进水了？,0
每次用都有漏电的感觉，手麻麻的，安全隐患太大了。,0
面料薄得像纸一样，穿一次就勾丝，质量真的稀碎。,0
这种客服建议直接开除，说话阴阳怪气，完全不解决问题。,0
买了三件发错两件，这种低级错误也能犯，无语到家。,0
噪音大得像拖拉机，放在卧室里根本没法睡觉。,0
塑料感极强，看起来极其廉价，完全不值这个价。,0
刚洗了一次就缩水得没法穿，直接变成童装了。,0
所谓的黑科技就是个噱头，实际效果一点都没有。,0
包装简陋得要死，就一层塑料袋，收货时东西都摔坏了。,0
网页加载极慢，经常崩溃，这种用户体验简直是灾难。,0
宣传视频拍得天花乱坠，到手发现就是个破烂。,0
客服答应的补偿迟迟不到位，一直玩消失，太垃圾了。,0
做工极其粗糙，线头到处都是，拉链还经常卡死。,0
散热差到烫手，用半小时系统就自动降频卡顿。,0
说是静音风扇，结果转起来跟直升机起飞一样响。,0
根本不防水，淋了一点小雨就报废了，质量太次。,0
还没收到货就降价，申请价保还各种理由拒绝，坑人。,0
零件少发了好几个，害我拆了半天没法组装，气死了。,0
颜色染得极不均匀，还有大块的污渍，这种货也敢发？,0
App权限要得太多了，不给就不让用，简直是流氓软件。,0
说是顺丰发货，结果发了个不知名小快递，等了半个月。,0
刚过保修期就坏，修理费比买个新的还贵，计划性报废？,0
触控极其不灵敏，点半天没反应，想砸了它的心都有。,0
信号差得要命，在客厅里都没网，还没老款的好用。,0
这种东西也叫智能？我看是智障还差不多。,0
商家态度极其傲慢，爱理不理的，大家千万别买。,0
鞋底硬得像砖头，走两步脚底板生疼，完全没法穿。,0
洗了一次严重掉色，把其他衣服全毁了，赔钱！,0
根本没有说明书，自己摸索半天还是不会用，设计太废。,0
盖子根本盖不严，一直漏水，弄得满包都是，差评！,0
反应速度慢得像蜗牛，点个菜单要等三秒，忍无可忍。,0
所谓的终身质保就是骗局，真的坏了根本没人理你。,0
宣传的亮点功能在实物上根本找不到，虚假宣传无疑。,0
这种材质一看就是回收塑料，一股臭味，恶心透了。,0
物流信息一直不更新，问客服就只会复读，真想骂人。,0
东西发错了还让我承担退货运费，这什么流氓逻辑？,0
边缘锋利得割手，这产品设计完全没考虑过安全性。,0
满怀期待买回来，结果是个残次品，心情全坏了。,0
广告弹窗多得要死，关都关不掉，这软件吃相太难看。,0
承重力严重虚标，放个电脑桌子就开始晃，随时会塌。,0
还没用三次，漆就掉了一大片，这做工也太敷衍了。,0
自动更新根本停不下来，强行更改用户习惯，太自以为是。,0
纸张质量太差，写字透墨严重，根本不适合办公。,0
客服只会推卸责任给快递，快递又推给商家，踢皮球。,0
实物比图片小了一大圈，完全就是误导消费者。,0
用了不到一星期，屏幕就开始闪烁，质量太堪忧了。,0
这种设计根本不符合人体工学，用一会儿腰酸背痛。,0
价保政策就是摆设，规则改来改去，诚心不想退钱。,0
每次登录都要强制看广告，这种垃圾平台赶紧倒闭吧。,0
组装图纸画得跟迷宫一样，根本看不懂，浪费时间。,0
所谓的极速发货就是等了三天才出库？搞笑呢。,0
涂层脱落得厉害，感觉吃进去的全是重金属，不敢用了。,0
蓝牙连接极不稳定，动不动就断开，听歌断断续续。,0
这种商家就是一锤子买卖，收了钱就不认账了，黑心。,0
充不进电，换了好几个插头都没用，彻底无语了。,0
灯光闪烁严重，看一会儿眼睛就疼，绝对是劣质品。,0
说是全棉，一烧全是塑料疙瘩，骗子，投诉到底。,0
安装师傅态度极差，乱收费还弄坏了我的墙面。,0
系统漏洞百出，经常自动退出，这种半成品也敢上线？,0
快递员不送货上门，直接扔在路边，太不像话了。,0
东西发过来就是烂的，还不给换，这店趁早关门吧。,0
内存占用高得离谱，开个软件电脑就蓝屏，太烂了。,0
这种味道洗了几遍都散不掉，严重怀疑有害健康。,0
抽屉拉不动，导轨是歪的，这种残次品也发出来？,0
买了没几天就降价一半，商家也不给补偿，真坑爹。,0
视频通话模模糊糊，像打了马赛克一样，根本没法用。,0
所谓的静音键盘按起来咔咔响，吵得要死。,0
防抖功能形同虚设，拍出来的片子全是糊的。,0
这种鞋穿了半天就磨出水泡，设计简直有毒。,0
咨询客服半天没回复，回复了也是牛头不对马嘴。,0
下单前是大爷，下单后是孙子，这种服务谁敢再来？,0
缝线歪歪扭扭，一看就是小作坊出来的残次货。,0
还没拆封呢，里面就已经有霉点了，太恶心了。,0
所谓的防水包，拉链一拉就崩开，质量差到极点。,0
系统经常莫名其妙重启，存的文件全丢了，我要疯了。,0
这物流速度是在用蜗牛运货吗？一个月了还没收到。,0
这种破东西也值几百块？成本撑死十块钱吧，太黑了。,0
屏幕漏光严重，四周全是白影，看着心里就膈应。,0
说是支持快充，结果充三个小时才满，逗我玩呢？,0
这款手机信号极差，进了电梯直接断网，垃圾！,0
售后流程复杂得要命，故意增加难度让用户放弃。,0
包装里的防震泡沫全碎了，东西被磕得坑坑洼洼。,0
商家承诺的保价全是套路，各种限制条件，毫无诚意。,0
所谓的自动调节就是个摆设，每次都得手动调，太烦了。,0
这款吸尘器吸力还没我嘴吹的大，根本吸不干净。,0
面料特别扎肉，穿上身像有小虫子爬，太难受了。,0
客服推卸责任的本事倒是一流，解决问题半点没见。,0
实物和宣传图完全是两个东西，这种欺诈行为必须投诉。,0
还没用过就发现掉漆，这做工水平简直令人发指。,0
App更新后全是漏洞，支付都支付不了，太废了。,0
这种所谓的黑科技就是收割智商税，千万别上当。,0
组装件的开孔偏了三厘米，这厂家质检是瞎了吗？,0
发货速度慢得离谱，催了十几次才动弹。,0
涂层一股强烈的机油味，洗了半天还是洗不掉。,0
蓝牙搜索半天搜不到，连接上了又秒断，极度差评。,0
商家就是个骗子，挂羊头卖狗肉，货不对板。,0
充电器发热极其严重，感觉随时会爆炸，吓死人。,0
屏幕色彩暗淡，还有严重的拖影，看着眼睛发胀。,0
所谓的百分百纯羊毛，摸着扎手得要命，绝对参假。,0
安装工人满嘴脏话，技术还烂，把地板划了好长一道。,0
系统逻辑极其混乱，找个设置找半天，反人类设计。,0
快递直接给放在了代收点也不打个招呼，差劲。,0
东西缺件还不给补发，让我重新买，这是什么黑店？,0
占内存空间极大，删又删不掉，流氓软件实锤了。,0
味道大得家里都没法待人，怀疑是用工业废料做的。,0
这种椅子坐两天就嘎吱响，感觉随时会散架。,0
价格跳水太快，早买的都是冤大头，再也不信这品牌。,0
拍照效果惨不忍睹，全是噪点，连五年前的旧手机都不如。,0
机械键盘轴心是歪的，按下去手感特别生涩，垃圾。,0
防风效果根本没有，风一吹就透，这价格买这货太亏。,0
鞋子左右脚居然不一样长，这种低级质量问题都能出？,0
客服只会打官腔，根本不看我的诉求，太气人了。,0
这种店就是靠刷单上来的吧，实际质量烂透了。,0
线头多得像森林，做工极其廉价，这种衣服也好意思卖？,0
打开包装全是灰尘，不知道在仓库里堆了多少年。,0
所谓的减压背带一点用都没有，背半小时肩膀都要断了。,0
系统更新后直接成砖头了，客服让我自费寄回维修，坑人。,0
物流信息半个月没动弹，投诉了也没用，心累。,0
这种破烂也敢叫旗舰款？这牌子算是彻底废了。,0
漏光严重得像手电筒，完全没法看电影，太差了。,0
快充完全是虚假宣传，充个电慢得要死。,0
信号极其不稳定，打游戏动不动就掉线，垃圾手机。,0
售后像防贼一样防着客户，这种企业走不远的。,0
里面的塑料隔板碎了一地，商家包装真的太随意了。,0
价保期限刚过就跳水，商家吃相真的太难看了。,0
所谓的智能感应根本没反应，手动按都没用，垃圾货。,0
吸尘器声音大得邻居都来敲门了，吸力却一点没有。,0
穿上身皮肤就开始过敏红肿，材料肯定有问题。,0
客服复读机式回复，除了道歉没任何实质动作，恶心。,0
宣传图P得太过分了，到手发现丑得没法看。,0
漆面不平整，还有流挂，这生产水平也太业余了。,0
软件一打开就闪退，清缓存也没用，彻底不能用了。,0
这就是收割智商税的典型，谁买谁后悔。,0
孔位不准导致我把手都拧破了，这质量太差了。,0
催单催了三次都不理人，这服务态度也是绝了。,0
涂层脱落得满地都是，这质量简直不敢恭维。,0
蓝牙耳机底噪特别大，一直沙沙响，根本没法听。,0
挂羊头卖狗肉，说好的品牌发的是杂牌，骗子店。,0
充电头发烫得能烤肉，安全质量完全不过关。,0
屏幕刷新率根本达不到标称值，明显在忽悠人。,0
说是全棉，洗了之后硬得跟砂纸一样，真坑人。,0
安装师傅乱收费，不给钱就不干活，太黑了。,0
这种系统界面丑得要命，还经常卡死，没救了。,0
快递放丰巢都不发短信，害我多交了五块钱超时费。,0
少发了一个核心配件，联系补发还让我拍一堆照片。,0
强行绑定各种全家桶软件，恶心得不行，差评。,0
异味大到通风一周都没散去，这东西绝对有毒。,0
还没坐两天轴承就断了，这质量也是没谁了。,0
这种价格波动完全是把消费者当猴耍，再也不买了。,0
摄像头对焦极慢，还没对上焦，景都没了，太垃圾。,0
按键软绵绵的一点反馈都没有，手感极差，不要买。,0
这种防寒服在北方根本没用，冻得瑟瑟发抖，坑货。,0
鞋后跟磨脚磨得血肉模糊，这种鞋也敢上市卖？,0
客服说话太难听了，完全不讲理，这种店赶紧关门。,0
这种垃圾货色也好意思拿出来卖，简直是丢人。,0
线头满天飞，做工甚至不如路边摊，太失望了。,0
包装盒被暴力拆解过，里面东西也有使用痕迹。,0
所谓的护脊设计全是忽悠人的，睡完之后腰更疼了。,0
系统强推广告，关都关不掉，烦得要命，直接差评。,0
货还没出库就显示已签收，这种物流虚假操作太多。,0
这款吸尘器的滤网根本封不严，吸进去的灰又吹出来了。,0
布料粗糙得刮皮肤，洗了几次还是一样，垃圾质量。,0
每次找客服都得排队半小时，完了还没解决任何问题。,0
滤网用一次就黑了，根本没有过滤效果，太坑了。,0
说是真丝，结果火一烧全是黑烟，骗子商家。,0
支架晃动得厉害，稍微碰一下就倒，质量太差。,0
颜色发错了也不承认，非说是显示器色差，睁眼瞎。,0
软件功能简陋到爆，还要收这么贵的会员费，想钱想疯了。,0
还没开始用机身就发热，质量控制做得太烂了。,0
宣传的赠品一个都没发，问就是发完了，没诚意别送。,0
快递暴力运输，东西都碎了，商家还推卸责任。,0
这种鞋穿了两天就开始开胶，这质量也太水了。,0
客服解决不了问题就知道说对不起，有用吗？,0
说是静音，结果晚上吵得家里小孩都醒了，垃圾。,0
屏幕有坏点，商家还说这是行业正常现象，不退不换。,0
系统经常崩溃自动关机，重要数据全没了，我要投诉。,0
充电口极其松动，插上去得一直用手扶着，太废了。,0
这种材质一股廉价的橡胶味，闻多了想吐。,0
组装螺丝少了一半，让我自己去五金店配，真行。,0
说是极速发货，等了四天都没动静，再也不买了。,0
面料掉色严重，洗个衣服像在染缸里一样，太差了。,0
App界面全是广告，想找的功能根本找不到，垃圾软件。,0
客服不回消息，投诉也没反馈，这种店是怎么开下去的？,0
涂层脱落得极其严重，露出底下的铁锈，这种货也发。,0
蓝牙连接断断续续，在地铁里根本不能用。,0
这商家就是骗子，收了钱不发货，催了半个月才发。,0
充电头发烫得不敢摸，绝对有安全隐患。,0
屏幕刷新率就是造假，用起来卡顿感非常强。,0
说是全棉结果一摸全是化纤，这种店居然没被查封。,0
安装工态度傲慢，还没干完活就管我要小费。,0
系统更新太频繁了，每次更新都变慢，这种品牌没救了。,0
快递员态度极差，不放驿站也不通知，直接丢门口。,0
东西少发了还非让我证明我没收到，我怎么证明？,0
这种强行弹窗广告的流氓行径真的让人非常反感。,0
这种味道绝对是甲醛超标，熏得我眼泪直流。,0
这种椅子坐久了屁股疼，完全没支撑，垃圾设计。,0
降价也太狠了，昨天买今天便宜一百，诚心坑人。,0
摄像头像素完全是虚标，拍出来模模糊糊，像座机。,0
键盘按键经常卡住不回弹，这种做工真是绝了。,0
这种保暖内衣一点都不保暖，还特别紧勒，差评。,0
鞋底特别滑，下雨天根本不敢穿出门，太危险了。,0
客服就会转接，转来转去一个能解决问题的都没有。,0
这种货色送我都不要，质量垃圾到极点，后悔买了。,0
线头多得能织件毛衣，商家质检是睡着了吗？,0
货没收到显示已签收，问快递说早给别人了，垃圾。,0
所谓的自动功能根本是半成品，手动都比它快。,0
吸尘器吸力小，噪音大，完全没性价比，不要买。,0
布料扎肉得厉害，贴身穿简直是受罪，差评到底。,0
找客服永远是人工繁忙，这种售后就是摆设。,0
所谓的真丝就是人造丝，火一烧一股塑料味，骗子。,0
支架软塌塌的，稍微放重一点就变形，质量太次。,0
颜色跟图片严重不符，商家还嘴硬不肯退货，恶心。,0
软件更新之后强制收费，以前买断的功能也没了，垃圾。,0
还没开始用就掉零件，这种质量控制简直是笑话。,0
赠品发个破烂过来，还不如不发，商家真小气。,0
快递暴力分拣导致外壳全裂了，商家还让我自己处理。,0
穿一天就开胶，这种鞋的寿命是以天计算的吗？,0
客服除了发表情包啥都不会，这就是所谓的金牌服务？,0
说是静音风扇，结果声音吵得像在装修，退货！,0
屏幕有亮线，刚买回来就这德行，质量真的不行。,0
系统经常崩溃重启，写的东西全白费了，差评！,0
充电线特别细，还没用几次就断了，质量太廉价。,0
异味大得像在化工厂，这种东西谁敢放在家里？,0
组装孔位完全对不上，我硬敲进去的，质量烂透了。,0
承诺次日达，结果拖了一个礼拜，商家完全没诚信。,0
面料缩水严重，洗完直接小了两码，这种布料也卖？,0
软件一启动就死机，这种垃圾App也能上线？,0
这种客服建议回炉重造，说话没半点逻辑，还乱骂人。,0
涂层脱落得极其难看，里面的生锈铁片都露出来了。,0
蓝牙耳机一直有电流声，吵得耳朵发鸣，不要买。,0
商家虚假库存，下单半个月才跟我说没货，坑人。,0
充电器烫得能烧开水，绝对有火灾隐患，大家避雷。,0
屏幕拖影严重，看个视频眼花缭乱，太差了。,0
说是纯羊绒结果全是尼龙，这种骗子店快倒闭吧。,0
安装工乱要钱，不给钱就不给安装支架，太黑心。,0
这种系统简直是老古董，操作极其繁琐且难用。,0
快递直接丢在门口丢了也不管，快递员态度极差。,0
东西少发了还不肯补发，硬说是我自己弄丢了。,0
满屏都是诱导消费的广告，这平台想钱想疯了。,0
异味非常刺鼻，通风半个月了还是想吐，质量太差。,0
这种椅子一坐就嘎嘎响，做工简直是不忍直视。,0
价格天天变，刚买完就大降价，诚心恶心老顾客。,0
摄像头噪点多得像雪花，这种素质也好意思宣传。,0
按键不灵敏，按下去半天没反应，这种手感太废。,0
这种所谓的保暖内衣薄得跟丝袜一样，完全是骗局。,0
鞋底硬得像石头，穿了一下午脚后跟疼得不行。,0
客服除了机器人自动回复，根本找不到真人处理。,0
这种质量还敢卖这个价？商家真是想钱想疯了。,0
线头多得离谱，随便一拉就脱线了，质量烂透。,0
没收到货就签收，问物流说随便放了，真是垃圾。,0
所谓的自动档位根本调不动，卡得要死，差评！,0
吸尘器吸力还没我手抓得紧，噪音却大得要命。,0
布料粗糙得要死，像砂纸一样磨人，太痛苦了。,0
售后服务就是一坨屎，推三阻四就是不解决问题。,0
说是纯棉其实是化纤，火烧出来的味道太臭了。,0
支架特别软，放个重物就开始打弯，完全不能用。,0
颜色跟实物完全对不上，这种店就是靠骗活着的。,0
软件各种强制升级，升完之后又卡又慢，真烂。,0
还没使用机身就有划痕，这绝对是退货二次销售。,1
赠品全是不值钱的破烂，还不如不发，太膈应人了。,0
快递暴力运输，收到时东西已经碎成渣了，心疼钱。,0
这种鞋穿了两天就开始断底，这质量也太垃圾了。,0
客服就会复读，根本不听人说话，真是气死人了。,0
说是静音效果，结果像电钻一样响，欺骗消费者。,0
屏幕有黑斑，刚开机就这样，质量太不过关了。,0
系统动不动就卡死，非要强制重启，重要工作全毁。,0
充电线插头是歪的，插都插不进去，这质检没救了。,0
异味大得想报警，这种东西绝对重金属超标。,0
组装孔位一个都对不上，全得自己手动打孔，差评。,0
说好的一天发货，结果发了半个月，商家没诚信。,0
面料缩水得厉害，洗完之后袖子短了一大截。,0
软件一开就闪退，根本用不了，纯属浪费钱。,0
这种客服说话带刺，完全没素质，再也不会买了。,0
漆面脱落得跟乞丐装一样，这质量控制也是没谁了。,0
蓝牙耳机一直断联，听歌断断续续的，心情全毁。,0
商家这种虚假宣传的行为简直太恶劣了，已投诉。,0
充电器烫得像炭火，放在床头睡觉都怕爆炸。,0
屏幕画质极其模糊，还没我旧手机的一半好。,0
说是真皮一摸就是人造革，骗子商家赶紧退钱。,0
安装师傅没带工具还要管我借，专业度极低。,0
这种操作系统逻辑反人类，找个东西要点几十次。,0
快递直接给扔在垃圾房旁边，快递员简直没良心。,0
少发配件死不承认，非说是我拆快递时弄丢了。,0
这种流氓软件不仅弹窗还偷跑流量，赶紧卸载。,0
异味刺鼻得受不了，闻久了头疼，绝对有毒有害。,0
这种椅子坐久了腰疼得不行，设计太不科学了。,0
价格跳水冠军，买回来三天跌了两百，真坑爹。,0
摄像头像素跟宣传差远了，拍出来像马赛克。,0
按键手感生涩得要命，还经常按不下去，差评。,0
这种保暖衣就是块塑料布，一点气都不透，垃圾。,0
鞋底硬如铁板，穿了一会儿脚底板就要断了。,0
客服不理不睬，售后渠道全是摆设，太失望了。,0
线头到处飞，做工极其简陋，完全不值这个钱。,0
没送到家就签收，问快递还凶我，这种服务绝了。,0
所谓的自动功能纯属噱头，实际根本用不了。,0
吸尘器吸力微弱，噪音却跟施工现场一样。,0
布料扎得我浑身起红疹，质量差到极点，退货。,0
售后服务极其垃圾，拖了一个月也不给处理。,0
说是羊毛其实是尼龙，火一烧全是黑烟，骗子。,0
支架晃来晃去的，感觉随时会砸到人，差评。,0
颜色偏色严重，跟图片完全是两个世界，恶心。,0
软件臃肿不堪，开个机卡半天，这种垃圾App没救。,0
还没使用就发现内部零件松动嘎吱响，质量稀碎。,0
所谓的精美赠品就是几个塑料片，商家真抠搜。,0
快递包装烂了，里面的东西也摔坏了，商家不管。,0
这种鞋穿了一星期就脱底，质量真是一言难尽。,0
客服说话像复读机，只会发对不起，没任何用处。,0
说是静音风扇，结果声音吵得像在开派对。,0
屏幕有红线，刚买回来就坏，质量控制太差。,0
系统经常死机，一动不动，只能强行断电。,0
充电线太脆了，稍微一弯就断了，质量太次。,0
异味大到无法居住，怀疑是用了劣质废旧塑料。,0
组装孔位偏移得离谱，根本装不上去，垃圾货。,0
承诺的发货时间全是骗人的，催了半个月才发货。,0
面料洗完之后全起球，像穿了十年的旧衣服。,0
软件一启动就死机，这种破东西也敢拿出来卖钱。,0
客服态度极其蛮横，完全不讲理，这种店早晚倒闭。,0
漆面全是划痕，这做工水平简直刷新了我的底线。,0
蓝牙耳机连接极慢，连上了也听不清声音，垃圾。,0
商家这种欺诈消费者的行为必须曝光，大家都避雷。,0
充电器烫手得不敢碰，感觉随时会着火，太危险。,0
屏幕清晰度极低，看久了眼睛酸疼得不行。,0
说是全牛皮一烧一股焦味，全是假的，骗子。,0
安装工人满头大汗干不好活，还把我墙踢黑了。,0
这种系统操作逻辑跟狗屎一样，极其不方便。,0
快递不通知就乱放，找了半天也没找着，太垃圾。,0
少了核心零件还不补发，说让我自己想办法，无语。,0
强推各种广告且无法关闭，这种软件简直是流氓。,0
异味非常重，放在阳台吹了三天还是想吐。,0
这种椅子坐着一点也不舒服，反而越坐越累。,0
价格波动像心电图，刚买就跌，把老用户当韭菜。,0
摄像头模模糊糊的，拍出来效果惨不忍睹。,0
按键不回弹，按下去就卡在那了，这质量太差。,0
这种保暖衣就是骗钱的，穿上跟没穿一样冷。,0
鞋底硬邦邦的，跟踩在石头上没区别，脚疼。,0
客服不解决问题，就知道说没权限，真搞笑。,0
这种东西也值这个价？我看是把人当猪宰，差评！,0
线头多得数不清，缝线也是歪歪扭扭的，垃圾做工。,0
物流太烂了，显示签收了一个星期我还没见到货。,0
所谓的全自动纯属放屁，每次都要我手动去掰。,0
吸尘器噪音比装修还响，吸力比猫舔还小。,0
布料扎得我怀疑人生，穿了一次就扔了，真垃圾。,0
售后除了推诿就是消失，这种品牌没有任何未来。,0
